NAME,QUANTITY_TYPE,CATALOG_NAME,CATALOG_SYMBOL,RP66_SYMBOL,BASE_UNIT,A,B,C,D
millions of electron volts,energy,POSC,MeV,MeV,J,0,0.000000000000160219,1,0
millions of electron volts,work,POSC,MeV,MeV,J,0,0.000000000000160219,1,0
megaflops,operations per time,POSC,Mflops,MeV,1/s,0,1000000,1,0
megagram,mass,POSC,Mg,Mg,kg,0,1000,1,0
milligram,mass,POSC,mg,mg,kg,0,0.000001,1,0
megagrams/year,mass flow rate,POSC,Mg/a,Mg/a,kg/s,0,1000,31558150,0
megagrams/day,mass flow rate,POSC,Mg/d,Mg/d,kg/s,0,1000,86400,0
milligrams/cubic decimetre,density,POSC,mg/dm3,mg/dm3,kg/m3,0,0.001,1,0
milligrams/cubic decimetre,mass density,POSC,mg/dm3,mg/dm3,kg/m3,0,0.001,1,0
milligrams/cubic decimetre,volumic mass,POSC,mg/dm3,mg/dm3,kg/m3,0,0.001,1,0
milligrams/US gallon,density,POSC,mg/galUS,mg/galUS,kg/m3,0,0.000264172,1,0
milligrams/US gallon,mass density,POSC,mg/galUS,mg/galUS,kg/m3,0,0.000264172,1,0
milligrams/US gallon,volumic mass,POSC,mg/galUS,mg/galUS,kg/m3,0,0.000264172,1,0
megagrams/hour,mass flow rate,POSC,Mg/h,Mg/h,kg/s,0,1,3.Haz,0
thousand kilograms per inch,mass per length,POSC,Mg/in,Mg/in,kg/m,0,1000,0.0254,0
thousand kilograms per inch,linear density,POSC,Mg/in,Mg/in,kg/m,0,1000,0.0254,0
milligrams/joule,mass per energy,POSC,mg/J,mg/J,kg/J,0,0.000001,1,0
milligrams/kilogram,mass concentration,POSC,mg/kg,mg/kg,Euc,0,0.000001,1,0
milligram per litre,density,POSC,mg/L,mg/L,kg/m3,0,0.001,1,0
milligram per litre,mass density,POSC,mg/L,mg/L,kg/m3,0,0.001,1,0
milligram per litre,volumic mass,POSC,mg/L,mg/L,kg/m3,0,0.001,1,0
megagrams/square metre,surface density,POSC,Mg/m2,Mg/m2,kg/m2,0,1000,1,0
megagrams/square metre,areic mass,POSC,Mg/m2,Mg/m2,kg/m2,0,1000,1,0
milligrams/cubic metre,density,POSC,mg/m3,mg/m3,kg/m3,0,0.000001,1,0
milligrams/cubic metre,mass density,POSC,mg/m3,mg/m3,kg/m3,0,0.000001,1,0
milligrams/cubic metre,volumic mass,POSC,mg/m3,mg/m3,kg/m3,0,0.000001,1,0
thousand kilograms per cubic metre,density,POSC,Mg/m3,Mg/m3,kg/m3,0,1000000,1,0
thousand kilograms per cubic metre,mass density,POSC,Mg/m3,Mg/m3,kg/m3,0,1000000,1,0
thousand kilograms per cubic metre,volumic mass,POSC,Mg/m3,Mg/m3,kg/m3,0,1000000,1,0
milligalileo,acceleration linear,POSC,mGal,mGal,m/s2,0,0.00001,1,0
milligauss,magnetic induction,POSC,mgauss,mGal,T,0,0.0000001,1,0
milligauss,magnetic flux density,POSC,mgauss,mGal,T,0,0.0000001,1,0
German legal metre,length,POSC,mGer,mGal,m,0,1.000.014,1,0
German legal metre,depth,POSC,mGer,mGal,m,0,1.000.014,1,0
German legal metre,Cartesian coordinates,POSC,mGer,mGal,m,0,1.000.014,1,0
German legal metre,distance,POSC,mGer,mGal,m,0,1.000.014,1,0
thousand kilograms force,force,POSC,Mgf,mGal,N,0,4448222,1,0
milligravity,acceleration linear,POSC,mgn,mgn,m/s2,0,0.00980665,1,0
milligray,absorbed dose,POSC,mGy,mGy,Gy,0,0.001,1,0
millihenries,self inductance,POSC,mH,mH,H,0,0.001,1,0
millihenries,permeance,POSC,mH,mH,H,0,0.001,1,0
mhos,electric conductance,POSC,mho,mho,S,0,1,1,0
mhos,admittance,POSC,mho,mho,S,0,1,1,0
mhos,susceptance,POSC,mho,mho,S,0,1,1,0
mhos/metre,conductivity,POSC,mho/m,mho/m,S/m,0,1,1,0
megahertz,frequency,POSC,MHz,MHz,rad/s,0,6.283.185.307,1,0
millihertz,frequency,POSC,mHz,mHz,rad/s,0,0.006283185307,1,0
mile,length,POSC,mi,mi,m,0,1.609.344,1,0
mile,breadth,POSC,mi,mi,m,0,1.609.344,1,0
mile,height,POSC,mi,mi,m,0,1.609.344,1,0
mile,thickness,POSC,mi,mi,m,0,1.609.344,1,0
mile,radius,POSC,mi,mi,m,0,1.609.344,1,0
mile,radius of curvature,POSC,mi,mi,m,0,1.609.344,1,0
mile,Cartesian coordinates,POSC,mi,mi,m,0,1.609.344,1,0
mile,diameter,POSC,mi,mi,m,0,1.609.344,1,0
mile,length of path,POSC,mi,mi,m,0,1.609.344,1,0
mile,distance,POSC,mi,mi,m,0,1.609.344,1,0
mile,wavelength,POSC,mi,mi,m,0,1.609.344,1,0
miles/UK gallon,length per volume,POSC,mi/galUK,mi/galUK,1/m2,0,1.609.344,0.004546092,0
miles/US gallon,length per volume,POSC,mi/galUS,mi/galUS,1/m2,0,1.609.344,0.003785412,0
miles/hour,velocity,POSC,mi/h,mi/h,m/s,0,1.609.344,3600,0
miles/inch,scale,POSC,mi/in,mi/in,Euc,0,63360,1,0
miles/inch,length per length,POSC,mi/in,mi/in,Euc,0,63360,1,0
square miles,area,POSC,mi2,mi2,m2,0,2589988,1,0
cubic mile,volume,POSC,mi3,mi3,m3,0,4168182000,1,0
mil. a thousandth of an inch,length,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,breadth,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,height,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,thickness,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,radius,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,radius of curvature,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,diameter,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,length of path,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,distance,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,wavelength,POSC,mil,mi3,m,0,0.0000254,1,0
mil. a thousandth of an inch,mean free path,POSC,mil,mi3,m,0,0.0000254,1,0
mils/year,velocity,POSC,mil/yr,mi3,m/s,0,0.0000254,31558150,0
mil_6400,plane angle,POSC,mila,mi3,rad,0,31.415.926.535.898,3200,0
minutes,time,POSC,min,min,s,0,60,1,0
minute per foot,time per length,POSC,min/ft,min/ft,s/m,0,60,0.3048,0
minute per meter,time per length,POSC,min/m,min/m,s/m,0,60,1,0
minutes angular,plane angle,POSC,mina,mina,rad,0,0.00029088821,1,0
U.S. Survey mile,length,POSC,miUS,miUS,m,0,1.609.347,1,0
U.S. Survey mile,depth,POSC,miUS,miUS,m,0,1.609.347,1,0
U.S. Survey mile,Cartesian coordinates,POSC,miUS,miUS,m,0,1.609.347,1,0
U.S. Survey mile,distance,POSC,miUS,miUS,m,0,1.609.347,1,0
U.S. Survey square mile,area,POSC,miUS2,miUS2,m2,0,2589998,1,0
megajoules,energy,POSC,MJ,MJ,J,0,1000000,1,0
megajoules,work,POSC,MJ,MJ,J,0,1000000,1,0
millijoules,energy,POSC,mJ,mJ,J,0,0.001,1,0
millijoules,work,POSC,mJ,mJ,J,0,0.001,1,0
megajoules/year,power,POSC,MJ/a,MJ/a,W,0,1000000,31558150,0
millijoules/square centimetre,energy per area,POSC,mJ/cm2,mJ/cm2,N/m,0,10,1,0
megajoules/kilogram,specific energy,POSC,MJ/kg,MJ/kg,J/kg,0,1000000,1,0
megajoules/metre,energy per length,POSC,MJ/m,MJ/m,N,0,1000000,1,0
millijoules/square metre,energy per area,POSC,mJ/m2,mJ/m2,N/m,0,0.001,1,0
megajoules/cubic metre,normal stress,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,shear stress,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,modulus of elasticity,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,shear modulus,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,modulus of rigidity,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,bulk modulus,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,modulus of compression,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,electromagnetic energy density,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/cubic metre,radiant energy density,POSC,MJ/m3,MJ/m3,J/m3,0,1000000,1,0
megajoules/mole (kilogram),molar thermodynamic energy,POSC,MJ/kmol,MJ/mol,J/mol,0,1000,1,0
megajoules/mole (kilogram),chemical potential,POSC,MJ/kmol,MJ/mol,J/mol,0,1000,1,0
megajoules/mole (kilogram),affinity of a chemical reaction,POSC,MJ/kmol,MJ/mol,J/mol,0,1000,1,0
megajoules/mole (kilogram),molar thermodynamic energy,POSC,MJ/mol(kg),MJ/mol,J/mol,0,1000000,1,0
megajoules/mole (kilogram),chemical potential,POSC,(Deprecated),MJ/mol,J/mol,0,1000000,1,0
megajoules/mole (kilogram),affinity of a chemical reaction,POSC,(Deprecated),MJ/mol,J/mol,0,1000000,1,0
millidegrees Kelvin/metre,temperature per length,POSC,mK/m,MJ/mol,K/m,0,0.001,1,0
millilitre,volume,POSC,mL,mL,m3,0,0.000001,1,0
millilitres/UK gallon,volume per volume,POSC,mL/galUK,mL/galUK,Euc,0,0.0002199692,1,0
millilitres/US gallon,volume per volume,POSC,mL/galUS,mL/galUS,Euc,0,0.000264172,1,0
milliliter per milliliter,volume per volume,POSC,mL/mL,mL/mL,Euc,0,1,1,0
million pounds mass/year,mass flow rate,POSC,Mlbm/yr,mL/mL,kg/s,0,453592.4,31558150,0
millimetres,length,POSC,mm,mm,m,0,0.001,1,0
megameter,length,POSC,Mm,Mm,m,0,0.001,1,0
millimetres/year,velocity,POSC,mm/a,mm/a,m/s,0,0.001,31558150,0
millimetres/millimetre degree Kelvin,linear thermal expansion,POSC,mm/mm.K,mm/mm.K,1/K,0,1,1,0
millimetres/second,velocity,POSC,mm/s,mm/s,m/s,0,0.001,1,0
square millimetres,area,POSC,mm2,mm2,m2,0,0.000001,1,0
square millimetres/square millimetre,area per area,POSC,mm2/mm2,mm2/mm2,Euc,0,1,1,0
square millimetres/square millimetre,shear strain,POSC,mm2/mm2,mm2/mm2,Euc,0,1,1,0
square millimetres/second,kinematic viscosity,POSC,mm2/s,mm2/s,m2/s,0,0.000001,1,0
square millimetres/second,thermal diffusivity,POSC,mm2/s,mm2/s,m2/s,0,0.000001,1,0
square millimetres/second,area per time,POSC,mm2/s,mm2/s,m2/s,0,0.000001,1,0
cubic millimetres,volume,POSC,mm3,mm3,m3,0,0.000000001,1,0
cubic millimetres/joule,isothermal compressibility,POSC,mm3/J,mm3/J,m3/J,0,0.000000001,1,0
million barrels,volume,POSC,MMbbl,mm3/J,m3,0,158987.3,1,0
million barrels/acre foot,volume per volume,POSC,MMbbl/acre.ft,mm3/J,Euc,0,158987.3,1.233.489,0
million cubic feet,volume,POSC,MMcf,mm3/J,m3,0,28316.85,1,0
million cubic feet,volume,POSC,(Deprecated),mm3/J,m3,0,28316.85,1,0
millimetres of Mercury at 0 deg C,force per area,POSC,mmHg(0C),mm3/J,Pa,0,1.333.224,1,0
millimetres of Mercury at 0 deg C,pressure,POSC,mmHg(0C),mm3/J,Pa,0,1.333.224,1,0
millimhos/metre,conductivity,POSC,mmho/m,mmho/m,S/m,0,0.001,1,0
millimole,amount of substance,POSC,mmol,mmol,mol,0,0.001,1,0
million standard cubic feet at 60 deg F,standard volume,POSC,MMscf(60F),mmol,scm(15C),0,28.262.357,1,0
million standard cubic feet/day,standard volume per time,POSC,MMscf(60F)/d,mmol,scm(15C)/s,0,28.262.357,86400,0
million std cu ft/ stock tank barrel,volume per volume,POSC,MMscf60/stb60,mmol,Euc,0,28.262.357,0.1589873,0
million standard cubic metres 15C,standard volume,POSC,MMscm(15C),mmol,scm(15C),0,1000000,1,0
million std cubic metres. 15 degC/day,standard volume per time,POSC,MMscm(15C)/d,mmol,scm(15C)/s,0,1000000,86400,0
million stock tank barrels 60 deg F,standard volume,POSC,MMstb(60F),mmol,scm(15C),0,158987.3,1,0
million stock tank barrels. 60 deg F/day,standard volume per time,POSC,MMstb(60F)/d,mmol,scm(15C)/s,0,158987.3,86400,0
million stock tank barrels 60 deg F/acre,standard volume per area,POSC,MMstb/acre,mmol,scm(15C)/m2,0,158987.3,4.046.873,0
million stbs. 60 deg F/acre foot,standard volume per volume,POSC,MMstb/acre.ft,mmol,scm(15C)/m3,0,158987.3,1.233.489,0
meganewtons,force,POSC,MN,MN,N,0,1000000,1,0
millinewtons,force,POSC,mN,mN,N,0,0.001,1,0
millinewton metres squared,force area,POSC,mN.m2,mN.m2,N.m2,0,0.001,1,0
millinewtons/kilometre,force per length,POSC,mN/km,mN/km,N/m,0,0.000001,1,0
millinewtons/metre,force per length,POSC,mN/m,mN/m,N/m,0,0.001,1,0
megaohm,resistance,POSC,Mohm,Mohm,ohm,0,1000000,1,0
megaohm,impedance,POSC,Mohm,Mohm,ohm,0,1000000,1,0
milliohm,resistance,POSC,mohm,mohm,ohm,0,0.001,1,0
milliohm,impedance,POSC,mohm,mohm,ohm,0,0.001,1,0
mole (gram),amount of substance,POSC,mol(g),mohm,mol,0,0.001,1,0
mole (gram),amount of substance,POSC,(Deprecated),mohm,mol,0,0.001,1,0
mole (kilogram),amount of substance,POSC,mol(kg),mol,mol,0,1,1,0
mole (kilogram),amount of substance,POSC,(Deprecated),mol,mol,0,1,1,0
moles (kilogram)/hour,mole per time,POSC,kmol/h,mol/h,mol/s,0,1000,3600,0
moles (kilogram)/hour,mole per time,POSC,mol(kg)/h,mol/h,mol/s,0,1,3600,0
moles (kilogram)/hour,mole per time,POSC,(Deprecated),mol/h,mol/s,0,1,3600,0
moles (kilogram)/cubic metre,concentration of B,POSC,kmol/m3,mol/m3,mol/m3,0,1000,1,0
moles (kilogram)/cubic metre,amount of a substance,POSC,kmol/m3,mol/m3,mol/m3,0,1000,1,0
moles (kilogram)/cubic metre,concentration of B,POSC,mol(kg)/m3,mol/m3,mol/m3,0,1,1,0
moles (kilogram)/cubic metre,amount of a substance,POSC,(Deprecated),mol/m3,mol/m3,0,1,1,0
moles (kilogram)/second,mole per time,POSC,kmol/s,mol/s,mol/s,0,1000,1,0
moles (kilogram)/second,mole per time,POSC,mol(kg)/s,mol/s,mol/s,0,1,1,0
moles (kilogram)/second,mole per time,POSC,(Deprecated),mol/s,mol/s,0,1,1,0
moles (pounds mass),amount of substance,POSC,lbmole,mol/s,mol,0,4.535.924,1,0
moles (pounds mass),amount of substance,POSC,mol(lbm),mol/s,mol,0,0.4535924,1,0
moles (pounds mass),amount of substance,POSC,(Deprecated),mol/s,mol,0,0.4535924,1,0
moles (pounds mass)/cubic foot,concentration of B,POSC,lbmole/ft3,mol/s,mol/m3,0,16018.46,1,0
moles (pounds mass)/cubic foot,amount of a substance,POSC,lbmole/ft3,mol/s,mol/m3,0,16018.46,1,0
moles (pounds mass)/cubic foot,concentration of B,POSC,mol(lbm)/ft3,mol/s,mol/m3,0,1.601.846,1,0
moles (pounds mass)/cubic foot,amount of a substance,POSC,(Deprecated),mol/s,mol/m3,0,1.601.846,1,0
moles (pounds mass)/UK gallon,concentration of B,POSC,lbmole/galUK,mol/s,mol/m3,0,9.977.633.537,1,0
moles (pounds mass)/UK gallon,amount of a substance,POSC,lbmole/galUK,mol/s,mol/m3,0,9.977.633.537,1,0
moles (pounds mass)/UK gallon,concentration of B,POSC,mol(lbm)/galUK,mol/s,mol/m3,0,9.977.633,1,0
moles (pounds mass)/UK gallon,amount of a substance,POSC,(Deprecated),mol/s,mol/m3,0,9.977.633,1,0
moles (pounds mass)/US gallon,concentration of B,POSC,lbmole/galUS,mol/s,mol/m3,0,119826.4,1,0
moles (pounds mass)/US gallon,amount of a substance,POSC,lbmole/galUS,mol/s,mol/m3,0,119826.4,1,0
moles (pounds mass)/US gallon,concentration of B,POSC,mol(lbm)/galUS,mol/s,mol/m3,0,1.198.264,1,0
moles (pounds mass)/US gallon,amount of a substance,POSC,(Deprecated),mol/s,mol/m3,0,1.198.264,1,0
moles (pounds mass)/hour,mole per time,POSC,lbmole/h,mol/s,mol/s,0,4.535.924,3600,0
moles (pounds mass)/hour,mole per time,POSC,mol(lbm)/h,mol/s,mol/s,0,0.4535924,3600,0
moles (pounds mass)/hour,mole per time,POSC,(Deprecated),mol/s,mol/s,0,0.4535924,3600,0
moles (pounds mass)/hour square foot,mole per time per area,POSC,mol(lbm)/h.ft2,mol/s,mol/m2.s,0,0.4535924,334.450.944,0
moles (pounds mass)/hour square foot,mole per time per area,POSC,(Deprecated),mol/s,mol/m2.s,0,0.4535924,334.450.944,0
moles (pounds mass)/hour square foot,mole per time per area,POSC,lbmole/h.ft2,mol/s,mol/m2.s,0,4.535.924,334.450.944,0
moles (pounds mass)/second,mole per time,POSC,lbmole/s,mol/s,mol/s,0,4.535.924,1,0
moles (pounds mass)/second,mole per time,POSC,mol(lbm)/s,mol/s,mol/s,0,0.4535924,1,0
moles (pounds mass)/second,mole per time,POSC,(Deprecated),mol/s,mol/s,0,0.4535924,1,0
moles (pounds mass)/second square foot,mole per time per area,POSC,lbmole/s.ft2,mol/s,mol/m2.s,0,4.535.924,0.09290304,0
moles (pounds mass)/second square foot,mole per time per area,POSC,mol(lbm)/s.ft2,mol/s,mol/m2.s,0,0.4535924,0.09290304,0
moles (pounds mass)/second square foot,mole per time per area,POSC,(Deprecated),mol/s,mol/m2.s,0,0.4535924,0.09290304,0
millipascal,force per area,POSC,mPa,mPa,Pa,0,0.001,1,0
millipascal,pressure,POSC,mPa,mPa,Pa,0,0.001,1,0
megapascals,force per area,POSC,MPa,MPa,Pa,0,1000000,1,0
megapascals,pressure,POSC,MPa,MPa,Pa,0,1000000,1,0
millipascal seconds,dynamic viscosity,POSC,mPa.s,mPa.s,Pa.s,0,0.001,1,0
megapascal seconds/metre (megarayl),mass per time per area,POSC,MPa.s/m,MPa.s/m,kg/m2.s,0,1000000,1,0
megapascal per hour,pressure per time,POSC,MPa/h,MPa/h,Pa/s,0,1000000,3600,0
megapascal per meter,force per volume,POSC,MPa/m,MPa/m,Pa/m,0,1000000,1,0
megapascal per meter,pressure per length,POSC,MPa/m,MPa/m,Pa/m,0,1000000,1,0
mega pounds per square inch,force per area,POSC,Mpsi,Mpsi,Pa,0,6894757000,1,0
mega pounds per square inch,pressure,POSC,Mpsi,Mpsi,Pa,0,6894757000,1,0
milliradian,plane angle,POSC,mrad,mrad,rad,0,0.001,1,0
megaradian,plane angle,POSC,Mrad,Mrad,rad,0,1000000,1,0
milli-rem,dose equivalent,POSC,mrem,Mrad,Sv,0,0.00001,1,0
milli-rems per hour,dose equivalent rate,POSC,mrem/h,Mrad,Sv/s,0,0.00001,3600,0
millisiemen,electric conductance,POSC,mS,mS,S,0,0.001,1,0
millisiemen,admittance,POSC,mS,mS,S,0,0.001,1,0
millisiemen,susceptance,POSC,mS,mS,S,0,0.001,1,0
milliseconds,time,POSC,ms,ms,s,0,0.001,1,0
half a millisecond,time,POSC,ms/2,ms,s,0,0.0005,1,0
milliseconds/centimetre,time per length,POSC,ms/cm,ms/cm,s/m,0,0.1,1,0
milliseconds/centimetre,slowness,POSC,ms/cm,ms/cm,s/m,0,0.1,1,0
millisecond per foot,time per length,POSC,ms/ft,ms/ft,s/m,0,0.001,0.3048,0
millisecond per foot,slowness,POSC,ms/ft,ms/ft,s/m,0,0.001,0.3048,0
milliseconds/inch,time per length,POSC,ms/in,ms/in,s/m,0,0.001,0.0254,0
milliseconds/inch,slowness,POSC,ms/in,ms/in,s/m,0,0.001,0.0254,0
millisiemens/metre,conductivity,POSC,mS/m,mS/m,S/m,0,0.001,1,0
millisecond per meter,time per length,POSC,ms/m,ms/m,s/m,0,0.001,1,0
millisecond per meter,slowness,POSC,ms/m,ms/m,s/m,0,0.001,1,0
milliseconds/second,relative time,POSC,ms/s,ms/s,Euc,0,0.001,1,0
thousand cubic feet at 60 deg F,standard volume,POSC,Mscf(60F),ms/s,scm(15C),0,28.262.357,1,0
thousand standard cubic feet/day,standard volume per time,POSC,Mscf(60F)/d,ms/s,scm(15C)/s,0,28.262.357,86400,0
thousand std cu ft/ stock tank barrel,volume per volume,POSC,Mscf60/stb60,ms/s,Euc,0,28.262.357,0.1589873,0
thousand std cubic metres. 15 degC/day,standard volume per time,POSC,Mscm(15C)/d,ms/s,scm(15C)/s,0,1000,86400,0
milliseconds angular,plane angle,POSC,mseca,ms/s,rad,0,0.00000000484814,1,0
mega standard cubic metres 15C,standard volume,POSC,Msm3,ms/s,scm(15C),0,1000000,1,0
mega standard cubic metres 15C,standard volume,POSC,(Deprecated),ms/s,scm(15C),0,1000000,1,0
thousand stock tank barrels 60 F,standard volume,POSC,Mstb(60F),ms/s,scm(15C),0,1.589.873,1,0
thousand stock tank barrels.60 deg F/day,standard volume per time,POSC,Mstb(60F)/d,ms/s,scm(15C)/s,0,1.589.873,86400,0
millisievert,dose equivalent,POSC,mSv,mSv,Sv,0,0.001,1,0
millisieverts per hour,dose equivalent rate,POSC,mSv/h,mSv,Sv/s,0,0.001,3600,0
milliteslas,magnetic induction,POSC,mT,mT,T,0,0.001,1,0
milliteslas,magnetic flux density,POSC,mT,mT,T,0,0.001,1,0
megavolt,electric potential,POSC,MV,MV,V,0,1000000,1,0
millivolts,electric potential,POSC,mV,mV,V,0,0.001,1,0
millivolt per foot,electric field strength,POSC,mV/ft,mV/ft,V/m,0,0.001,0.3048,0
millivolt per meter,electric field strength,POSC,mV/m,mV/m,V/m,0,0.001,1,0
megawatts,power,POSC,MW,MW,W,0,1000000,1,0
megawatts,heat flow rate,POSC,MW,MW,W,0,1000000,1,0
milliwatt,power,POSC,mW,mW,W,0,0.001,1,0
milliwatt,heat flow rate,POSC,mW,mW,W,0,0.001,1,0
megawatt hours,energy,POSC,MW.h,MW.h,J,0,3600000000,1,0
megawatt hours,work,POSC,MW.h,MW.h,J,0,3600000000,1,0
megawatt hours/kilogram,specific energy,POSC,MW.h/kg,MW.h/kg,J/kg,0,3600000000,1,0
megawatt hours/cubic metre,normal stress,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,shear stress,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,modulus of elasticity,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,shear modulus,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,modulus of rigidity,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,bulk modulus,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,modulus of compression,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,electromagnetic energy density,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
megawatt hours/cubic metre,radiant energy density,POSC,MW.h/m3,MW.h/m3,J/m3,0,3600000000,1,0
milliwatts/square metres,density of heat flow rate,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,poynting vector,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,radiant energy,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,fluence rate,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,radiant exitance,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,irradiance,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,sound intensity,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwatts/square metres,energy fluence rate,POSC,mW/m2,mW/m2,W/m2,0,0.001,1,0
milliwebers,magnetic flux,POSC,mWb,mWb,Wb,0,0.001,1,0
megayears,time,POSC,MY,MA,s,0,3.15582E+13,1,0
megayears,time,POSC,(Deprecated),MA,s,0,3.15582E+13,1,0
newton metre,moment of force,POSC,N.m,N.m,J,0,1,1,0
newton metre,moment of couple,POSC,N.m,N.m,J,0,1,1,0
newton metre,torque,POSC,N.m,N.m,J,0,1,1,0
newton metres/metre,force length per length,POSC,N.m/m,N.m/m,N,0,1,1,0
newton seconds/metre squared,dynamic viscosity,POSC,N.s/m2,N.s/m2,Pa.s,0,1,1,0
newton per thirty meters,force per length,POSC,N/30m,N.s/m2,N/m,0,1,30,0
newtons/square metre,force per area,POSC,N/m2,N/m2,Pa,0,1,1,0
newtons/square metre,pressure,POSC,N/m2,N/m2,Pa,0,1,1,0
newtons/square millimetre,force per area,POSC,N/mm2,N/mm2,Pa,0,1000000,1,0
newtons/square millimetre,pressure,POSC,N/mm2,N/mm2,Pa,0,1000000,1,0
nanoampere,electric current,POSC,nA,nA,A,0,0.000000001,1,0
nanoampere,magnetic potential difference,POSC,nA,nA,A,0,0.000000001,1,0
nanoampere,magnetomotive force,POSC,nA,nA,A,0,0.000000001,1,0
nautical mile,length,POSC,nautmi,nA,m,0,1852,1,0
nautical mile,depth,POSC,nautmi,nA,m,0,1852,1,0
nautical mile,Cartesian coordinates,POSC,nautmi,nA,m,0,1852,1,0
nautical mile,distance,POSC,nautmi,nA,m,0,1852,1,0
nanocoulomb,electric capacity,POSC,nC,nC,C,0,0.000000001,1,0
nanocoulomb,electric charge,POSC,nC,nC,C,0,0.000000001,1,0
nanocoulomb,electric flux,POSC,nC,nC,C,0,0.000000001,1,0
nanocoulomb,activity (of radioactivity),POSC,nCi,nCi,Bq,0,37,1,0
nanocurie,activity (of radioactivity),POSC,ncurie,nCi,Bq,0,37,1,0
nanocurie,activity (of radioactivity),POSC,(Deprecated),nCi,Bq,0,37,1,0
nanoeuclid,dimensionless,POSC,nEuc,nCi,Euc,0,0.000000001,1,0
nanoeuclid,poisson ratio,POSC,nEuc,nCi,Euc,0,0.000000001,1,0
nanohenry,self inductance,POSC,nH,nH,H,0,0.000000001,1,0
nanohenry,permeance,POSC,nH,nH,H,0,0.000000001,1,0
nanojoules,energy,POSC,nJ,nJ,J,0,0.000000001,1,0
nanojoules,work,POSC,nJ,nJ,J,0,0.000000001,1,0
nanometres,length,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,breadth,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,height,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,thickness,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,radius,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,radius of curvature,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,diameter,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,length of path,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,wavelength,POSC,nm,nm,m,0,0.000000001,1,0
nanometres,mean free path,POSC,nm,nm,m,0,0.000000001,1,0
nanometer per second,velocity,POSC,nm/s,nm/s,m/s,0,0.000000001,1,0
nanohm,resistance,POSC,nohm,nohm,ohm,0,0.000000001,1,0
nanohm,impedance,POSC,nohm,nohm,ohm,0,0.000000001,1,0
nanoseconds,time,POSC,ns,ns,s,0,0.000000001,1,0
nanoseconds/foot,time per length,POSC,ns/ft,ns/ft,s/m,0,0.000000001,0.3048,0
nanoseconds/foot,slowness,POSC,ns/ft,ns/ft,s/m,0,0.000000001,0.3048,0
nanoseconds/metre,time per length,POSC,ns/m,ns/m,s/m,0,0.000000001,1,0
